PATH,TYPE,VALUE,MTIME
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/AppCompatFlags/Compatibility Assistant,KEY,,2022-04-11 14:23:58
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/AppCompatFlags/Compatibility Assistant/Store,KEY,,2022-04-11 15:22:32
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/AppCompatFlags/Compatibility Assistant/Store/C:\Users\greth\AppData\Local\Microsoft\OneDrive\19.043.0304.0013\FileSyncConfig.exe,BINARY,SACP%01%00%00%00%00%00%00%00%07%00%00%00(%00%00%00`%AE%04%00%85%EF%04%00%01%00%00%00%00%00%00%00%00%00%00%0A%00!%00%00P%BBd%ED%DD%AC%D5%01%00%00%00%01%00%00%00%00,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/AppCompatFlags/Compatibility Assistant/Store/C:\Users\greth\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe,BINARY,SACP%01%00%00%00%00%00%00%00%07%00%00%00(%00%00%00xa%83%02aX%84%02%01%00%00%00%00%00%00%00%00%00%00%0A%00!%00%00P%BBd%ED%DD%AC%D5%01%00%00%00%01%00%00%00%00,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/AppCompatFlags/Compatibility Assistant/Store/C:\Users\greth\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\FileSyncConfig.exe,BINARY,SACP%01%00%00%00%00%00%00%00%07%00%00%00(%00%00%00x%A7%08%00g%EF%08%00%01%00%00%00%00%00%00%00%00%00%00%0A%00!%00%00P%BBd%ED%DD%AC%D5%01%00%00%00%01%00%00%00%00,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/AppCompatFlags/Compatibility Assistant/Store/SIGN.MEDIA=1DB06810 VBoxWindowsAdditions.exe,BINARY,SACP%01%00%00%00%00%00%00%00%07%00%00%00(%00%00%00%C8%22%04%00%D4J%04%00%01%00%00%00%00%00%00%00%00%00%00%0AQ %00%00P%BBd%ED%DD%AC%D5%01%00%00%00%00%00%00%00%00%02%00%00%00(%00%00%00%00%00%00%00%00%00%00%00%00%00%10%00%00%00%00%00%00%00%00%00%00%00%00%00T%B0%00%00%00%00%00%00%01%00%00%00%01%00%00%00,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/AppCompatFlags/Compatibility Assistant/Store/C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,BINARY,SACP%01%00%00%00%00%00%00%00%07%00%00%00(%00%00%00%A0%056%00%90%AD6%00%01%00%00%00%00%00%00%00%00%00%00%0A%00!%00%00P%BBd%ED%DD%AC%D5%01%00%00%00%00%00%00%00%00,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/BackgroundModel,KEY,,2022-04-11 14:18:19
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/BackgroundModel/PreInstallTasks,KEY,,2022-04-11 15:04:48
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Devices,KEY,,2022-04-11 15:03:59
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Devices/Microsoft XPS Document Writer,SZ,winspool%2CNe00:,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Devices/Microsoft Print to PDF,SZ,winspool%2CNe01:,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Devices/Fax,SZ,winspool%2CNe02:,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Devices/OneNote for Windows 10,SZ,winspool%2CNe03:,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/EFS,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Fonts,KEY,,2022-04-11 14:18:02
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager,KEY,,2022-04-11 15:04:17
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory,KEY,,2022-04-11 14:51:24
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy!App,KEY,,2022-04-11 14:23:12
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy!App/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.BingWeather_8wekyb3d8bbwe!App,KEY,,2022-04-11 14:49:19
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.BingWeather_8wekyb3d8bbwe!App/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.MicrosoftEdge_8wekyb3d8bbwe!MicrosoftEdge,KEY,,2022-04-11 14:24:34
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.MicrosoftEdge_8wekyb3d8bbwe!MicrosoftEdge/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe!Microsoft.MicrosoftOfficeHub,KEY,,2022-04-11 14:38:33
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe!Microsoft.MicrosoftOfficeHub/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.SkypeApp_kzf8qxf38zg5c!App,KEY,,2022-04-11 14:51:24
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.SkypeApp_kzf8qxf38zg5c!App/Mixed,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Wallet_8wekyb3d8bbwe!App,KEY,,2022-04-11 14:48:55
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Wallet_8wekyb3d8bbwe!App/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy!App,KEY,,2022-04-11 14:23:34
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy!App/Mixed,QWORD,0x000000000A000000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!App,KEY,,2022-04-11 15:10:00
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!App/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy!App/System,QWORD,0x0000000000280000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Windows.Photos_8wekyb3d8bbwe!App,KEY,,2022-04-11 14:51:22
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Windows.Photos_8wekyb3d8bbwe!App/Mixed,QWORD,0x0000000003C00000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy!App,KEY,,2022-04-11 14:51:17
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy!App/Mixed,QWORD,0x0000000002800000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy!App,KEY,,2022-04-11 14:51:17
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy!App/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy!App/Mixed,QWORD,0x0000000003C00000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.WindowsAlarms_8wekyb3d8bbwe!App,KEY,,2022-04-11 14:40:18
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.WindowsAlarms_8wekyb3d8bbwe!App/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/microsoft.windowscommunicationsapps_8wekyb3d8bbwe!microsoft.windowslive.mail,KEY,,2022-04-11 14:24:38
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/microsoft.windowscommunicationsapps_8wekyb3d8bbwe!microsoft.windowslive.mail/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/microsoft.windowscommunicationsapps_8wekyb3d8bbwe!ppleae38af2e007f4358a809ac99a64a67c1,KEY,,2022-04-11 14:39:23
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/microsoft.windowscommunicationsapps_8wekyb3d8bbwe!ppleae38af2e007f4358a809ac99a64a67c1/System,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/microsoft.windowscommunicationsapps_8wekyb3d8bbwe!ppleae38af2e007f4358a809ac99a64a67c1/Mixed,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe!App,KEY,,2022-04-11 14:33:57
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe!App/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.WindowsStore_8wekyb3d8bbwe!App,KEY,,2022-04-11 14:35:36
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.WindowsStore_8wekyb3d8bbwe!App/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.WindowsStore_8wekyb3d8bbwe!App/Mixed,QWORD,0x0000000002800000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.XboxApp_8wekyb3d8bbwe!Microsoft.XboxApp,KEY,,2022-04-11 14:48:05
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.XboxApp_8wekyb3d8bbwe!Microsoft.XboxApp/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.XboxGameOverlay_8wekyb3d8bbwe!App,KEY,,2022-04-11 14:44:11
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/Microsoft.XboxGameOverlay_8wekyb3d8bbwe!App/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/MicrosoftWindows.Client.CBS_cw5n1h2txyewy!InputApp,KEY,,2022-04-11 14:51:24
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/MicrosoftWindows.Client.CBS_cw5n1h2txyewy!InputApp/Mixed,QWORD,0x0000000002800000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/NcsiUwpApp_8wekyb3d8bbwe!App,KEY,,2022-04-11 14:40:17
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/HostActivityManager/CommitHistory/NcsiUwpApp_8wekyb3d8bbwe!App/Pure,QWORD,0x0000000001400000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/ICM,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/MsiCorruptedFileRecovery,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/MsiCorruptedFileRecovery/RepairedProducts,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/MsiCorruptedFileRecovery/RepairedProducts/AnyIdMax,DWORD,0x00000005,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/MsiCorruptedFileRecovery/RepairedProducts/SameIdMax,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/MsiCorruptedFileRecovery/RepairedProducts/TimeWindowMinutes,DWORD,0x000005A0,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Network,KEY,,2022-04-11 14:18:12
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Network/Location Awareness,KEY,,2022-04-11 14:18:12
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/PrinterPorts,KEY,,2022-04-11 15:03:59
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/PrinterPorts/Microsoft XPS Document Writer,SZ,winspool%2CNe00:%2C15%2C45,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/PrinterPorts/Microsoft Print to PDF,SZ,winspool%2CNe01:%2C15%2C45,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/PrinterPorts/Fax,SZ,winspool%2CNe02:%2C15%2C45,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/PrinterPorts/OneNote for Windows 10,SZ,winspool%2CNe03:%2C15%2C45,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration,KEY,,2022-04-11 14:23:37
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/NotificationsPlatform,KEY,,2022-04-11 14:23:37
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/NotificationsPlatform/Completed,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/StartNonLayoutProperties,KEY,,2022-04-11 14:23:05
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/StartNonLayoutProperties/Completed,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/StartNonLayoutProperties_AppUsageData,KEY,,2022-04-11 14:23:05
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/StartNonLayoutProperties_AppUsageData/Completed,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/StartNonLayoutProperties_TargetedContentTiles,KEY,,2022-04-11 14:23:05
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/StartNonLayoutProperties_TargetedContentTiles/Completed,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/StartTileGridLayout,KEY,,2022-04-11 14:23:01
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/StartTileGridLayout/Completed,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/TileStore,KEY,,2022-04-11 14:18:14
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/TileStore/Completed,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TileDataModel/Migration/TileStore/MigrationRepairAttempted,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TokenBroker,KEY,,2022-04-11 14:23:12
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TokenBroker/ProviderInfo,KEY,,2022-04-11 14:23:12
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TokenBroker/ProviderInfo/Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy,KEY,,2022-04-11 14:23:12
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/TokenBroker/ProviderInfo/Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy/CacheExpiration,QWORD,0x01D84DAFACD53549,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Windows,KEY,,2022-04-11 14:36:10
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Windows/Device,SZ,Microsoft Print to PDF%2Cwinspool%2CNe01:,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Windows/IsMRUEstablished,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Windows/LegacyDefaultPrinterMode,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Windows/InteractiveControl,KEY,,2022-04-11 14:18:02
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Windows/Pen,KEY,,2022-04-11 14:18:06
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Windows/Pen/PenArbitrationType,DWORD,0x00000003,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Windows/Pen/PLOC,KEY,,2022-04-11 14:18:06
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Windows/Pen/PLOC/Settings,KEY,,2022-04-11 14:18:06
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Winlogon,KEY,,2022-04-11 14:51:24
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Winlogon/ExcludeProfileDirs,SZ,AppData\Local;AppData\LocalLow;$Recycle.Bin;OneDrive;Work Folders,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Winlogon/BuildNumber,DWORD,0x00004A62,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Winlogon/FirstLogon,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Winlogon/ParseAutoexec,SZ,1,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Winlogon/PUUActive,BINARY,#%E8kW%01%00%00%00%01%00%01%00%EE%01%00%00%94%02%00%00%94%02%00%00%D2%00%00%00%07%00%07%00%CFy%C5H%DE%07%00%00%DE%07%00%00]%00%00%00U%00%00%00%0D%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%85%04%00%00%25%00%00%00%04%00%00%00C%DD%B2%9D%B3M%D8%01%EE%01%00%00%00%00%00%00%01%00%00%00%EE%01%00%00bJ%00%00%94%02%00%00%94%8B%1E%00%00%00%00%00,
/SOFTWARE/Microsoft/Windows NT/CurrentVersion/Winlogon/DP,BINARY,%D2%00%E8%00%00%00%00%00%01%00%00%00#%E8kW%94%8B%1E%00%00%00%00%00C%DD%B2%9D%B3M%D8%01%F6?%86%F4%AEM%D8%01%EE%CC%08%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00%00,
/SOFTWARE/Microsoft/Windows Search,KEY,,2022-04-11 14:23:31
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots,KEY,,2022-04-11 14:23:31
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0000,KEY,,2022-04-11 14:23:31
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0000/,SZ,defaultroot://{S-1-5-21-2651394662-716679527-2438652869-1002}/,
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0000/Version,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0000/DoNotCreateSearchConnectors,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0001,KEY,,2022-04-11 14:23:31
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0001/,SZ,file:///C:\,
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0001/Version,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0001/DoNotCreateSearchConnectors,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0002,KEY,,2022-04-11 14:23:31
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0002/,SZ,winrt://{S-1-5-21-2651394662-716679527-2438652869-1002}/,
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0002/Version,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0002/Default,KEY,,2022-04-11 14:23:31
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0002/Default/SavePath,SZ,C:\Users\greth\Searches\winrt--{S-1-5-21-2651394662-716679527-2438652869-1002}-.searchconnector-ms,
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0003,KEY,,2022-04-11 14:23:31
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0003/,SZ,csc://{S-1-5-21-2651394662-716679527-2438652869-1002}/,
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0003/Version,DWORD,0x00000000,
/SOFTWARE/Microsoft/Windows Search/ProcessedSearchRoots/0003/DoNotCreateSearchConnectors,DWORD,0x00000001,
/SOFTWARE/Microsoft/Windows Security Health,KEY,,2022-04-11 14:23:41
/SOFTWARE/Microsoft/Windows Security Health/State,KEY,,2022-04-11 14:23:41
/SOFTWARE/Microsoft/Wisp,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Wisp/MultiTouch,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Wisp/Pen,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/DblDist,DWORD,0x00000014,
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/DblTime,DWORD,0x0000012C,
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/EraseEnable,DWORD,0x00000001,
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/FlickMode,DWORD,0x00000001,
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/FlickTolerance,DWORD,0x00000032,
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/HoldMode,DWORD,0x00000001,
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/HoldTime,DWORD,0x000008FC,
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/RightMaskEnable,DWORD,0x00000001,
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/Splash,DWORD,0x00000032,
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/TapTime,DWORD,0x00000064,
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/WaitTime,DWORD,0x0000012C,
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/CustomFlickCommands,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/FlickCommands,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/FlickCommands/down,SZ,{00000000-0000-0000-0000-000000000000},
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/FlickCommands/downLeft,SZ,{00000000-0000-0000-0000-000000000000},
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/FlickCommands/downRight,SZ,{00000000-0000-0000-0000-000000000000},
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/FlickCommands/left,SZ,{00000000-0000-0000-0000-000000000000},
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/FlickCommands/right,SZ,{00000000-0000-0000-0000-000000000000},
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/FlickCommands/up,SZ,{00000000-0000-0000-0000-000000000000},
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/FlickCommands/upLeft,SZ,{00000000-0000-0000-0000-000000000000},
/SOFTWARE/Microsoft/Wisp/Pen/SysEventParameters/FlickCommands/upRight,SZ,{00000000-0000-0000-0000-000000000000},
/SOFTWARE/Microsoft/Wisp/Touch,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Wisp/Touch/Bouncing,DWORD,0x00000001,
/SOFTWARE/Microsoft/Wisp/Touch/Friction,DWORD,0x00000032,
/SOFTWARE/Microsoft/Wisp/Touch/Inertia,DWORD,0x00000001,
/SOFTWARE/Microsoft/Wisp/Touch/TouchMode_hold,DWORD,0x00000001,
/SOFTWARE/Microsoft/Wisp/Touch/TouchModeN_DtapDist,DWORD,0x00000032,
/SOFTWARE/Microsoft/Wisp/Touch/TouchModeN_DtapTime,DWORD,0x00000032,
/SOFTWARE/Microsoft/Wisp/Touch/TouchModeN_HoldTime_Animation,DWORD,0x00000032,
/SOFTWARE/Microsoft/Wisp/Touch/TouchModeN_HoldTime_BeforeAnimation,DWORD,0x00000032,
/SOFTWARE/Microsoft/Wisp/Touch/TouchUI,DWORD,0x00000000,
/SOFTWARE/Policies,KEY,,2022-04-11 14:18:01
/SOFTWARE/Policies/Microsoft,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/CA,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/CA/Certificates,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/CA/CRLs,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/CA/CTLs,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/Disallowed,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/Disallowed/Certificates,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/Disallowed/CRLs,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/Disallowed/CTLs,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/trust,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/trust/Certificates,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/trust/CRLs,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/trust/CTLs,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/TrustedPeople,KEY,,2022-04-11 14:51:00
/SOFTWARE/Policies/Microsoft/SystemCertificates/TrustedPeople/Certificates,KEY,,2022-04-11 14:51:00
